Date,Time,Open,High,Low,Close,Volume
20201124,000000,4711.0000000,4966.6000000,4695.4000000,4935.8000000,1518366
20201125,000000,4951.8000000,4960.0000000,4846.0000000,4946.0000000,836646
20201126,000000,4940.8000000,5034.8000000,4915.8000000,4985.2000000,621134
20201127,000000,5006.8000000,5170.0000000,4970.2000000,5115.0000000,988908
20201130,000000,5099.8000000,5418.4000000,5065.2000000,5278.0000000,3552109
20201201,000000,5308.2000000,5389.6000000,5240.4000000,5310.4000000,1215891
20201202,000000,5309.0000000,5327.2000000,5180.2000000,5193.6000000,785382
20201203,000000,5212.0000000,5245.0000000,5136.2000000,5166.0000000,524297
20201204,000000,5185.8000000,5228.0000000,5055.4000000,5065.2000000,821760
20201207,000000,5066.0000000,5113.2000000,4962.6000000,5002.2000000,729697
20201208,000000,5009.6000000,5077.8000000,4952.6000000,5066.4000000,777084
20201209,000000,5063.4000000,5230.8000000,5040.0000000,5094.0000000,970424
20201210,000000,5119.6000000,5189.8000000,4990.6000000,5169.2000000,760322
20201211,000000,5148.0000000,5194.0000000,5092.2000000,5124.0000000,493797
20201214,000000,5150.8000000,5160.8000000,5010.2000000,5040.0000000,593129
20201215,000000,5059.0000000,5109.4000000,5015.0000000,5050.0000000,385675
20201216,000000,5076.0000000,5204.8000000,5050.0000000,5198.0000000,537105
20201217,000000,5183.8000000,5283.6000000,5100.8000000,5145.4000000,926687
20201218,000000,5160.2000000,5209.0000000,5080.2000000,5082.0000000,761329
20201221,000000,5100.0000000,5139.8000000,4991.4000000,5004.4000000,874186
20201222,000000,5008.8000000,5095.0000000,4982.0000000,5084.0000000,423976
20201223,000000,5072.2000000,5149.8000000,5041.4000000,5113.0000000,351103
20201224,000000,5126.8000000,5137.8000000,4990.4000000,5029.0000000,335241
20201225,000000,5029.0000000,5049.8000000,5002.0000000,5039.8000000,91780
20201228,000000,5048.6000000,5078.4000000,4986.2000000,5026.4000000,337357
20201229,000000,5017.0000000,5065.2000000,4996.0000000,5020.4000000,342093
20201230,000000,5022.0000000,5183.2000000,5006.4000000,5167.0000000,475906
20210104,000000,5167.8000000,5235.0000000,5113.0000000,5185.2000000,574279
20210105,000000,5184.0000000,5389.4000000,5141.0000000,5340.4000000,688355
20210106,000000,5300.0000000,5338.8000000,5150.0000000,5188.8000000,806459
20210108,000000,5230.6000000,5323.4000000,5220.0000000,5254.2000000,892172
20210111,000000,5257.6000000,5303.0000000,5200.4000000,5214.2000000,797440
20210112,000000,5224.6000000,5270.0000000,5100.2000000,5121.8000000,626655
20210113,000000,5150.0000000,5198.6000000,5053.0000000,5079.8000000,554710
20210114,000000,5098.0000000,5132.4000000,5006.0000000,5077.4000000,740196
20210115,000000,5070.0000000,5128.0000000,4988.8000000,4998.0000000,796721
20210118,000000,5002.0000000,5061.0000000,4990.0000000,5043.6000000,534674
20210119,000000,5057.0000000,5069.8000000,4965.4000000,5008.8000000,646875
20210120,000000,5016.0000000,5178.0000000,4985.0000000,5170.0000000,819724
20210121,000000,5130.2000000,5167.0000000,5006.2000000,5069.0000000,1020112
20210122,000000,5036.8000000,5098.8000000,5010.0000000,5015.8000000,577323
20210125,000000,5039.4000000,5089.0000000,4860.4000000,4901.8000000,1249250
20210126,000000,4941.8000000,4984.0000000,4884.6000000,4898.2000000,1012315
20210127,000000,4909.2000000,4937.0000000,4775.4000000,4828.4000000,1030102
20210128,000000,4824.8000000,4917.0000000,4800.4000000,4876.2000000,478920
20210129,000000,4859.8000000,4879.2000000,4713.2000000,4760.6000000,809513
20210201,000000,4786.4000000,4857.8000000,4728.6000000,4847.4000000,573930
20210202,000000,4850.4000000,4999.8000000,4850.4000000,4997.0000000,846570
20210203,000000,4984.0000000,5005.0000000,4901.6000000,4917.2000000,673322
20210204,000000,4934.0000000,5018.6000000,4903.4000000,5016.6000000,686670
20210205,000000,4990.2000000,5024.6000000,4913.0000000,4973.6000000,580426
20210208,000000,4995.6000000,5075.0000000,4973.2000000,5060.4000000,555898
20210209,000000,5062.4000000,5170.0000000,4995.2000000,5147.2000000,787338
20210210,000000,5142.8000000,5349.6000000,5105.0000000,5306.0000000,1508444
20210211,000000,5310.0000000,5394.0000000,5229.6000000,5361.6000000,912316
20210212,000000,5374.6000000,5459.2000000,5265.0000000,5448.0000000,1040840
20210215,000000,5463.4000000,5549.6000000,5404.0000000,5478.0000000,576146
20210216,000000,5483.8000000,5517.2000000,5325.4000000,5348.0000000,1160561
20210217,000000,5348.0000000,5362.8000000,5100.2000000,5187.0000000,1368065
20210218,000000,5205.0000000,5207.0000000,5005.4000000,5007.8000000,1181958
20210219,000000,5035.0000000,5142.0000000,4951.2000000,5005.0000000,1449078
20210220,000000,5053.8000000,5067.6000000,5007.0000000,5064.0000000,196731
20210222,000000,5024.4000000,5048.8000000,4902.2000000,4918.0000000,908836
20210224,000000,4960.0000000,5032.0000000,4901.2000000,4928.2000000,1001828
20210225,000000,4945.0000000,4975.0000000,4821.0000000,4857.4000000,906961
20210226,000000,4851.0000000,4875.8000000,4762.0000000,4813.2000000,1438926
20210301,000000,4858.6000000,5009.2000000,4820.2000000,5004.6000000,1090605
20210302,000000,4968.4000000,5068.6000000,4960.0000000,5027.0000000,683676
20210303,000000,5054.8000000,5133.0000000,4875.0000000,4890.2000000,1021134
20210304,000000,4906.2000000,4953.0000000,4662.4000000,4718.2000000,1342783
20210305,000000,4729.8000000,4819.8000000,4626.8000000,4722.8000000,1438430
20210309,000000,4589.8000000,4769.2000000,4575.0000000,4707.6000000,1501368
20210310,000000,4720.0000000,4831.2000000,4652.8000000,4692.0000000,1117692
20210311,000000,4716.0000000,4898.0000000,4713.6000000,4889.8000000,941686
20210312,000000,4858.8000000,4963.6000000,4816.0000000,4960.4000000,757248
20210315,000000,4972.0000000,5063.8000000,4932.0000000,5039.0000000,1138969
20210316,000000,5049.2000000,5177.8000000,4957.0000000,5161.8000000,1550466
20210317,000000,5150.0000000,5150.0000000,4955.0000000,5037.6000000,1872694
20210318,000000,5061.6000000,5120.0000000,4826.2000000,4858.0000000,1791738
20210319,000000,4873.0000000,4954.8000000,4812.6000000,4880.0000000,1153421
20210322,000000,4894.0000000,4954.6000000,4875.0000000,4891.0000000,539226
20210323,000000,4890.6000000,4953.6000000,4853.8000000,4906.0000000,669877
20210324,000000,4910.2000000,4977.2000000,4825.0000000,4850.0000000,845120
20210325,000000,4851.0000000,4878.8000000,4683.0000000,4741.0000000,1120317
20210326,000000,4766.6000000,4833.8000000,4700.2000000,4785.0000000,798846
20210329,000000,4785.0000000,4835.0000000,4735.0000000,4830.0000000,620133
20210330,000000,4818.6000000,4818.6000000,4721.0000000,4788.0000000,715561
20210331,000000,4804.4000000,4915.0000000,4725.0000000,4859.0000000,1119731
20210401,000000,4886.0000000,4962.8000000,4868.0000000,4949.2000000,832481
20210402,000000,4960.0000000,4960.0000000,4890.0000000,4935.0000000,294486
20210405,000000,4935.0000000,4958.4000000,4884.0000000,4940.0000000,409203
20210406,000000,4937.0000000,4991.6000000,4917.8000000,4961.8000000,691979
20210407,000000,4963.0000000,4979.8000000,4822.0000000,4845.2000000,666770
20210408,000000,4872.4000000,4958.0000000,4850.0000000,4888.0000000,700448
20210409,000000,4885.2000000,4891.4000000,4794.0000000,4813.0000000,469363
20210412,000000,4806.0000000,4907.0000000,4777.2000000,4854.8000000,627250
20210413,000000,4865.2000000,4882.0000000,4510.0000000,4600.0000000,3817613
20210414,000000,4630.0000000,4721.4000000,4576.2000000,4661.0000000,2828314
20210415,000000,4636.6000000,4697.4000000,4617.0000000,4677.8000000,988193
20210416,000000,4683.8000000,4697.0000000,4650.6000000,4690.0000000,553149
20210419,000000,4695.0000000,4743.4000000,4650.0000000,4663.8000000,953222
20210420,000000,4679.4000000,4707.0000000,4621.0000000,4665.6000000,796491
20210421,000000,4667.8000000,4677.8000000,4631.4000000,4648.0000000,423533
20210422,000000,4642.0000000,4687.0000000,4590.0000000,4605.0000000,850772
20210423,000000,4623.2000000,4623.2000000,4521.4000000,4570.2000000,831281
20210426,000000,4570.2000000,4721.0000000,4558.8000000,4703.6000000,1112408
20210427,000000,4707.0000000,4776.0000000,4671.0000000,4732.0000000,993756
20210428,000000,4730.2000000,4857.8000000,4676.2000000,4834.8000000,2009902
20210429,000000,4851.4000000,5054.8000000,4834.0000000,5040.0000000,1769231
20210430,000000,5027.2000000,5048.0000000,4887.2000000,4934.8000000,1318008
20210504,000000,4910.0000000,4948.0000000,4742.0000000,4802.2000000,987366
20210505,000000,4821.6000000,4924.8000000,4815.2000000,4864.4000000,698437
20210506,000000,4859.6000000,4909.0000000,4751.2000000,4828.6000000,770602
20210507,000000,4839.8000000,4859.0000000,4785.0000000,4831.6000000,514574
20210510,000000,4824.0000000,4836.8000000,4690.0000000,4702.8000000,679601
20210511,000000,4685.0000000,4698.0000000,4570.8000000,4678.0000000,1203590
20210512,000000,4678.0000000,4731.4000000,4581.4000000,4601.0000000,964585
20210513,000000,4599.8000000,4659.8000000,4574.0000000,4638.4000000,836836
20210514,000000,4651.8000000,4699.2000000,4615.6000000,4687.0000000,503970
20210517,000000,4685.0000000,4706.6000000,4609.2000000,4704.2000000,537501
20210518,000000,4726.0000000,4814.6000000,4700.0000000,4740.0000000,967606
20210519,000000,4752.0000000,4755.2000000,4653.0000000,4741.6000000,594753
20210520,000000,4748.0000000,4762.0000000,4666.0000000,4750.8000000,549267
20210521,000000,4740.0000000,4796.6000000,4692.0000000,4767.2000000,635993
20210524,000000,4790.6000000,4900.0000000,4741.2000000,4891.8000000,785575
20210525,000000,4890.2000000,4928.8000000,4881.2000000,4897.8000000,489356
20210526,000000,4905.4000000,5005.0000000,4898.4000000,4995.4000000,728677
20210527,000000,4995.0000000,5020.0000000,4930.0000000,4962.2000000,1123473
20210528,000000,4980.8000000,5012.6000000,4920.2000000,4945.0000000,363633
20210531,000000,4974.0000000,4998.8000000,4916.2000000,4942.0000000,231371
20210601,000000,4950.0000000,5030.0000000,4890.0000000,4933.0000000,581810
20210602,000000,4933.0000000,4988.0000000,4895.0000000,4948.0000000,680065
20210603,000000,4979.2000000,4994.0000000,4886.6000000,4901.8000000,453756
20210604,000000,4914.4000000,4935.4000000,4861.2000000,4923.4000000,534795
20210607,000000,4923.4000000,4928.2000000,4865.0000000,4911.4000000,322039
20210608,000000,4912.4000000,4935.2000000,4871.8000000,4889.6000000,429070
20210609,000000,4899.8000000,5020.0000000,4865.2000000,4973.0000000,843246
20210610,000000,4968.0000000,5025.0000000,4930.0000000,5005.8000000,510385
20210611,000000,5020.0000000,5093.2000000,4975.6000000,5056.8000000,871342
20210614,000000,5070.6000000,5096.4000000,5037.2000000,5090.0000000,214712
20210615,000000,5087.4000000,5087.4000000,4910.2000000,4925.0000000,559238
20210616,000000,4931.6000000,4993.0000000,4899.0000000,4962.8000000,534296
20210617,000000,4952.6000000,5063.0000000,4928.2000000,5041.4000000,642669
20210618,000000,5032.0000000,5110.0000000,4951.6000000,5047.0000000,865518
